title;rating
Após mal súbito e arritmia, Everton vai ficar no mínimo 72 horas internado;verdadeiro
Corujão terá líbero Fabi, locutor Cléber Machado e humorista Filipe Pontes;verdadeiro
Valcke volta ao Brasil para visitas a SP, Curitiba, Cuiabá e Fortaleza ;verdadeiro
"Luiz Gustavo é homenageado com ""Copa do Mundo"" em cidade natal";verdadeiro
“Marlon Moraes é o único que podedestronar Barão”, diz Frankie Edgar;verdadeiro
Com Marcelo de Lima Henrique no apito, The Strongest bate o Defensor;verdadeiro
Cartola FC: Muricy e Abel lideram a lista dos técnicos mais valorizados;verdadeiro
Diego Costa e Miranda marcam, Atlético vence o Elche e joga pressão no Real;verdadeiro
Capitão em 70, Carlos A. Torres mostra preocupação com lesão de Neymar;verdadeiro
Dono de nova equipe da F-1 cogita adiar estreia na categoria para 2016;verdadeiro
Franca reage no último quarto, vence Uberlândia e passa de fase no NBB;verdadeiro
"Marcello Antony lembra show de Senna aos domingos: ""Quase sobrenatural""";verdadeiro
"Barcos se irrita com questão sobre derrotas: ""Só pensar na Libertadores""";verdadeiro
Segundo secretário, Arena está 96%  concluída, veja imagens aéreas;verdadeiro
Curtinhas: Ultimate remarca Yahya x Bedford para o dia 28 de junho;verdadeiro
"Magnussen não quer mais presença do pai nas provas: ""Família me distrai""";verdadeiro
Confira os resultados da primeira rodada do Torneio Corujão 2014;verdadeiro
Rodada dupla de Brasília marca etapa mais extensa da Stock Car moderna;verdadeiro
Torcida do Barça coloca David Luiz como prioridade para reforçar defesa;verdadeiro
Lima faz gol da vitória do Benfica sobre o Juventus na Liga Europa;verdadeiro
"Jones cutuca mentor de Glover: ""Ele se mantém relevante através de mim""";verdadeiro
"Líder de organizada do Inter garante ingressos a ""barras bravas"", diz jornal";verdadeiro
Astro japonês, Takanori Gomi realiza sonho de fã em Baltimore, nos EUA;verdadeiro
Curtinhas: ex-campeão peso-pesado Andrei Arlovski volta ao Ultimate;verdadeiro
Jogo com ex-atletas dos grandes de SP lança leilão do uniforme de Senna;verdadeiro
Decisão no Paraguai: Cruzeiro encara Cerro por vaga nas quartas de final;verdadeiro
Glover cai para terceiro, e Bethe pula para décimo em ranking do Ultimate;verdadeiro
Campinas renova com Gustavão e forma base para a nova temporada;verdadeiro
Volante André pode desfalcar Remo na semifinal contra o Independente;verdadeiro
Academia mineira revela lutadores de jiu-jitsu e divulga Divinópolis pelo país ;verdadeiro
"Oscar revela lesão misteriosa: ""Tenho de tomar cuidado para a Copa""";verdadeiro
Apesar de lesões, Del Bosque aposta em todos à disposição para a Copa;verdadeiro
Jon Jones teria recebido quase 17 vezes o salário de Glover no UFC 172;verdadeiro
"Papa, D'Ale e ""Beijinho no ombro"": Grêmio sofre com cornetas na web";verdadeiro
Barcelona usará camisa emhomenagem a Tito contra o Getafe;verdadeiro
A 16 dias de estreia oficial, Arena Corinthians tem partes inacabadas;verdadeiro
Preocupado, Zé Roberto reclama de ranqueamento: “Tinha que acabar”;verdadeiro
Fifa adia distribuição de ingressos para jogos da Copa em Porto Alegre;verdadeiro
Inauguração oficial da Arena Pantanal é adiada mais uma vez pelo COL;verdadeiro
Massa aproveita folga no mundial de F-1 e acompanha treino tricolor no CT;verdadeiro
Junto com ingressos, Fifa entrega erros de português e de localização;verdadeiro
Pivô do escândalo de espionagem de 2007 morre em acidente de carro;verdadeiro
Galvão: Senna queria igualar títulos de Fangio e encerrar a carreira na Ferrari;verdadeiro
Galvez goleia em duelo direto, se firma no G-4 e deixa Vasco-AC fora;verdadeiro
Flagrado em exame antidoping, Tyson Gay é suspenso por um ano;verdadeiro
Felipão repete tradição de 2002 e vai à missa de padroeira antes da Copa;verdadeiro
"Pacotão do Cruzeiro tem marca especial de Fábio e ""míssil"" atingido";verdadeiro
Pedro Piquet mantém invencibilidade e vence pela sexta vez na F-3 Brasil;verdadeiro
Definidos os classificados para as quartas de final do Peladão da Lifajc;verdadeiro
Bellucci é superado por Igor Sijsling e está fora do Masters 1000 de Madri;verdadeiro
Calendário de 2014 da Fórmula 1;verdadeiro
Pacotão do Timão: confusão, lances bizarros e brilho de heróis do Mundial;verdadeiro
Fabrício “Negão” sangra oponente, vence PFG e aguarda Jungle Fight;verdadeiro
Ao volante de carro que Fangio guiou, Rosberg faz selfie em Hockenheim;verdadeiro
Após eliminação, time do Brasiliense parte para cima do juiz, veja o vídeo;verdadeiro
"Jairzinho aposta em Neymar como o novo 'Furacão': ""dribla como poucos""";verdadeiro
Junior Assunção encara Alejandro Solano no XFCi 5: Brasil, em junho;verdadeiro
Para Amanda Nunes, lutas femininas do UFC estão deixando a desejar;verdadeiro
Chamusca garante permanência no Fortaleza após interesse do Náutico;verdadeiro
"Mulher nega festa após foto com atleta do Defensor: ""Não sou prostituta""";verdadeiro
"Adultos se juntam a crianças em ""febre"" de troca de figurinhas no Ceará";verdadeiro
Neymar é homenageado em painel no aeroporto de Congonhas;verdadeiro
"Após lesão, Minotouro vibra com volta: ""Venci o receio de treinar""";verdadeiro
Precursor do basquete em Mogi vibra com semifinal contra o Flamengo;verdadeiro
"Gustavo Feijó afirma: ""Alagoano é um campeonato sem cartas marcadas""";verdadeiro
Fabuloso detalha preparação especial e vibra com fama de carrasco de rival;verdadeiro
Chuvas atrapalham, mas Batistão começa ficar diferente com reformas;verdadeiro
Vice jurídico do Sport reprova adiamento do jogo contra o Bahia;verdadeiro
Torcida toca fogo em estádio, e jogo decisivo é interrompido na Bulgária;verdadeiro
Oito mil lugares vazios e ainda malexplicados na decisão da Liga Europa;verdadeiro
"Quinton Rampage Jackson: ""Cormier precisa tomar cuidado com o que fala""";verdadeiro
Após deixar UFC e Bellator, Maiquel Falcão se vê vítima de injustiças;verdadeiro
"Comentarista elogia Princesa porqueda ""honrosa"" na Vila Belmiro";verdadeiro
"Ferino, Eto’o devolve ironia do ""tolo"" Mourinho, que o chamou de velho";verdadeiro
Del Bosque lamenta exclusão de atacante do Napoli da lista espanhola;verdadeiro
Do estacionamento à Europa, Dante faz história e agora sonha com Copa;verdadeiro
Jungle Cufa anuncia primeira apresentadora feminina do evento;verdadeiro
Com medalha do tetra, Ricardo Rocha diverte Tande e Flávio após gravação;verdadeiro
Vídeo inédito mostra Ayrton Senna pescando em sítio no interior de SP;verdadeiro
Perto da Copa, valor da figurinha no mercado paralelo pode chegar a R$ 5;verdadeiro
Estreante em Copas, Bósnia mira classificação para a segunda fase;verdadeiro
Levir destaca força do elenco do Galo em mais uma virada no Brasileirão;verdadeiro
Único campeão da Fórmula 1 com carro próprio, Brabham morre aos 88 ;verdadeiro
Caio Castro marca gol, tira a camisa e é tietado em jogo beneficente, veja;verdadeiro
"Kalil ironiza o interesse do Timão em Tardelli: ""Então queremos o Itaquerão""";verdadeiro
"Renzo Gracie paga fiança e deixa a prisão: ""Foi um mal-entendido""";verdadeiro
D'Alessandro e Rafael Moura elevam lista de desfalques contra o Coritiba;verdadeiro
Exclusiva: superintendente da Secel fala sobre ações do órgão e polêmica;verdadeiro
"Mundo da velocidade reverencia Jack Brabham, morto aos 88 anos: ""Lenda""";verdadeiro
"Lucas diz que amigo Ibrahimovic""em campo, vira personagem""";verdadeiro
"Martins vibra com 3ª luta no UFC e promete: ""Vão ver um novo Adriano""";verdadeiro
Renan Barão é amplamente favorito contra Dillashaw em apostas no MGM;verdadeiro
MMA: Jungle Cufa pode chegar ao ES após Copa do Mundo, diz Wallid Ismail;verdadeiro
Revista coloca Ronda, Tate e Carano entre as 100 celebridades mais sexy;verdadeiro
Bruninho busca evolução na Itália e espera ano de crescimento da seleção ;verdadeiro
"Fifa assume o Beira-Rio, e expectativa é de ""mudanças radicais"", saiba quais";verdadeiro
Série B, NBB e pesagem do UFC 173 agitam o SporTV nesta sexta-feira;verdadeiro
Maldonado rechaça rumores de corte em verba e diz não temer futuro na F-1;verdadeiro
Adriano Imperador curte dia com a filha, e ex publica foto em rede social;verdadeiro
Fifa começa a transformar Beira-Rio e coloca adesivos azuis no estádio, foto;verdadeiro
Robbie Lawler vê em Ellenberger a chance de voltar ao caminho do título;verdadeiro
Distraído, Kimi Raikkonen quase é atropelado por Sebastian Vettel;verdadeiro
Produtor da TV Globo aposta em Flu e Éderson na 7ª rodada do Cartola;verdadeiro
"SporTV reúne cinco capitães que ergueram a taça no ""É Campeão""";verdadeiro
"Após boa atuação em Joinville, Diogo Silva afirma: ""Goleiro bom tem sorte""";verdadeiro
"Bruninho admite frustração: ""Hora de falar pouco, trabalhar muito e lutar""";verdadeiro
Multidão se despede da seleção da Colômbia. Menino quase se fere;verdadeiro
"Claudinei diz que grupo carrega peso muito grande: ""Precisava dessa vitória""";verdadeiro
"Fred chora ao falar da morte da mãe: ""O que juntou a gente foi o futebol""";verdadeiro
"Dillashaw fatura os prêmios de ""Luta da Noite"" e ""Performance da Noite""";verdadeiro
Após toque, Nasr abandona 2ª prova da GP2  em Mônaco na primeira volta;verdadeiro
O campeão voltou! Galo empata com Piauí e levanta taça após sete anos;verdadeiro
Barão diz que golpe no início da luta foi decisivo em derrota para Dillashaw;verdadeiro
Criticado por torcida e treinador, Marcelinho é dispensado pelo Náutico;verdadeiro
Após aviso, dono da Caterham põe equipe à venda por R$ 1,3 bilhão;verdadeiro
"Massa celebra reação em Mônaco: ""Fim de semana difícil acabou positivo""";verdadeiro
Jogador de futebol australiano perde dentes, e colegas ajudam a procurar;verdadeiro
Gravação com Rosberg e jogadores da Alemanha acaba em acidente;verdadeiro
Seleção tem duas folgas previstas durante primeira fase da Copa;verdadeiro
Às vésperas da Copa, CT reserva em Porto Alegre segue em obras, fotos;verdadeiro
Derrotado no UFC 173, Massaranduba manda recado: 'Pronto para outra'  ;verdadeiro
São Paulo abre o cofre, mas Lucão rejeita oferta e sonha com Europa;verdadeiro
"Ronaldo: ""Sobre os vândalos, acho que tem que baixar o cacete neles""";verdadeiro
"Hakkinen desaprova postura de Lewis: ""Comportamento abaixo dos padrões""";verdadeiro
Fã de futebol, Rosberg prestigia treino da seleção alemã após GP de Mônaco ;verdadeiro
Apático, Bellucci perde para Fognini na segunda rodada em Roland Garros;verdadeiro
Sob a batuta de Alexis, Chile toma um susto, mas vira e vence Egito por 3 a 2;verdadeiro
Espanha faz testes, pisa no freio e se despede de casa com vitória ;verdadeiro
Del Bosque anunciará lista definitiva neste sábado, Negredo se diz ausente;verdadeiro
Na primeira entrevista coletiva, lateral da Austrália arranha no português;verdadeiro
Copa 2022: jornal denuncia propinas de R$ 11,1 milhões para favorecer Catar;verdadeiro
"À vontade, Forlán participa de evento beneficente com ""selfie"" e ping-pong";verdadeiro
Estudantes de Medicina vão para aentrada da Granja tentar ver... Runco;verdadeiro
Equatoriano que se chocou com Luis Montes também pode perder a Copa;verdadeiro
"Colômbia sai na frente, mas Senegal  empata e dá susto com ""disposição""";verdadeiro
Alan Ruiz é detido com 71 multas e paga R$ 8 mil para deixar o Brasil;verdadeiro
Com foto antiga, Hamilton diz ter feito as pazes com Nico: “Ainda amigos”;verdadeiro
"""Bolt Contra o Tempo"" 2: jamaicano volta ao Rio de Janeiro para desafio";verdadeiro
Põe na conta: Neymar faz golaço,dá drible na matemática e no árbitro;verdadeiro
Daniel Alves comemora gol, mas afirma: ''Resultado hoje é o de menos'';verdadeiro
Amistosos de Argentina e Itália são destaque no SporTV nesta quarta;verdadeiro
‘Herói’ do México, jogador dos EUA admite cobrança: ‘Reação negativa’;verdadeiro
Seleção holandesa fura o trânsito e chega a seu QG no Rio de Janeiro;verdadeiro
Chelsea pode ceder Romelu Lukaku em negociação por Diego Costa;verdadeiro
Louco pela Croácia, alagoano gastaR$ 10 mil para ver a seleção na Copa;verdadeiro
Faltando uma semana para a Copa, Messi vira estátua em Buenos Aires;verdadeiro
Capitão da Seleção em 2010, Lúcio exclui Espanha dos favoritos à Copa;verdadeiro
Vistoria aponta problemas, e Beira-Rio não recebe alvará definitivo para Copa;verdadeiro
Musa do surfe, Anastasia Ashley leva fãs à loucura com foto sensual na web;verdadeiro
McLaren lança camisa rosa em tributo a pai de Button, morto no início do ano;verdadeiro
Com gol nos acréscimos, Japão vence a Zâmbia em amistoso preparatório;verdadeiro
Em teste de som, Fifa tira Corinthians do nome da Arena em Itaquera;verdadeiro
Confira 10 coisas que você não sabia sobre LeBron James e Tim Duncan;verdadeiro
"""Sensei"" vai ao berço do caratê na Ásia e fala de capoeira com Mutante ";verdadeiro
"Dzeko dá autógrafos, tira fotos e é idolatrado por fãs: ""Ele existe mesmo""";verdadeiro
Adrian Newey renova com RBR, mas diminui envolvimento com Fórmula 1 ;verdadeiro
Alonso desbanca Mercedes, e Massa tem problema no 1º treino no Canadá;verdadeiro
"John Dodson pede nova chance pelo título: ""Já sou o melhor da divisão""";verdadeiro
Anthony Pettis rebate Henderson, e Khabib chama campeão de deficiente;verdadeiro
Sorriso largo: Portugal divulga fotos oficiais de CR7 & Cia. para a Copa;verdadeiro
Torcedor pula muro e invade fortaleza da Espanha para ver treino;verdadeiro
"Vandick Lima adianta que jogadores ""descartados"" já foram informados";verdadeiro
União Mogi mandará jogos em Suzano na Segunda fase do Paulista;verdadeiro
Manifestação no Rio atrasa ida de ônibus da Inglaterra até o treino;verdadeiro
"Após 65 minutos em campo, CR7 se diz recuperado: ""Estou 99,9%""";verdadeiro
Caminhão-baú quebra retrovisor de ônibus da Nigéria em Campinas;verdadeiro
Curtinhas: Dana White demite Jason High do UFC por empurrão em árbitro;verdadeiro
"Dana: ""Sonnen podia ter ligado para  a comissão e explicado tudo isso""";verdadeiro
Ala Audrei renova com Uberlândia para temporada 2014/15 do NBB;verdadeiro
"Feliz com elogios de Jones, Feijão mostra respeito por Bader: ""Perigoso""";verdadeiro
Chuva de problema: mau tempo pode tirar treino de Honduras do Beira-Rio;verdadeiro
Atraso e tranquilidade: Messi e cia chegam ao Rio para estreia na Copa;verdadeiro
"Alemães riem de pênalti, mas nãopolemizam: ""12º jogador é torcida""";verdadeiro
"Naturalizado italiano, Thiago Motta sofre em Manaus: ""Muito quente""";verdadeiro
Balotelli vibra com o primeiro gol em Copas e o dedica à futura esposa;verdadeiro
Mulher acha bolsa com ingressos para jogo do Brasil e devolve a mexicano;verdadeiro
"Kobe Bryant posa ao lado de Varejão e Scooby, e surfista brinca: ""Um anão"" ";verdadeiro
"Estrutura da Arena da Baixada agrada técnico da Nigéria: ""Ótima e bonita""";verdadeiro
"Arlovski diz que ficou nervoso emretorno ao UFC: “Minha mão tremia""";verdadeiro
Ryan Bader domina Feijão e vence por decisão unânime em Vancouver;verdadeiro
